,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address
206,42463.11634366712,6.898307363390027,7.153136585837685,3.22,58412.436739463825,"94529 Juan Locks Suite 545
Freemanville, MT 65967-1305"
207,84898.79649054904,6.853310227417637,5.055857860913258,4.16,46066.86884683799,"94925 Fuller Forge
Port Willieville, NM 88528-0825"
208,69949.35407378765,5.216067949832738,5.959743409180057,4.32,37358.20126641253,"30791 Johnson Passage
South Chelsea, GA 08403"
209,91083.56908118556,5.554973786607309,7.129300905884363,5.47,41734.83265730058,"9790 Laura Trafficway Suite 464
Alexisside, LA 24093"
210,75690.69543910674,6.2413286461874735,5.192787773328778,4.05,46183.10736510909,"7796 Morgan Expressway Suite 373
Port Madelineberg, DC 21561-8649"
211,60575.16244459221,5.907565592174377,6.964616001913247,2.29,32158.96790397629,"5052 Chloe Lights Apt. 374
North Scott, IA 81431"
212,70850.39991983793,7.306785123888265,4.209620425081933,2.14,33845.646949606366,"04524 Ramirez Manors
East Kevin, RI 54143-4969"
213,55980.20480671361,7.014509861024517,5.4587893778993255,2.11,43968.68704641723,"2558 King Trail
East Catherinebury, MP 23625-1906"
214,74881.59853450942,4.1259009198896965,8.457886906310472,5.11,60895.40816548508,"864 Aguilar Cape
Baldwinland, AK 57237"
215,73873.81918888786,6.789870886338685,6.6309090861014255,3.17,33336.32734675036,"844 Hanson Points
East Lisa, ME 83883"
216,75992.00381906964,5.040896433091135,6.984770177114936,3.17,39503.09806870551,"PSC 4164, Box 8962
APO AA 52601"
217,66997.40260577473,6.511274454886652,7.579983231566054,3.41,55761.36732691293,"753 Robin Vista
Lake Kristy, MP 76281"
218,66571.3861217974,4.897454983490036,9.027656434779871,5.2,26651.84550508721,"08132 Paula Mountain Suite 428
North Tyler, IL 81930"
219,69916.80939492985,6.2568901832601895,5.8599864483858655,2.33,41686.41285250631,"1075 Brian Ways Apt. 639
Lake Kristenburgh, CA 39801"
220,69972.85224982894,6.444044968280169,7.295573321677202,4.3,37815.49403532158,"8056 Angie Plains Suite 840
Hallbury, AK 63242-2700"
221,42258.774541048464,5.744994493740616,7.552481938649456,6.29,49215.66342214966,"643 Caleb Trail Suite 780
Dennisville, VI 23956"
222,75219.09501681034,7.251429680005996,6.614439023554394,3.36,37863.58217694542,"16051 Jared Centers Apt. 104
Port Greg, AL 02346-6849"
223,69949.68724368716,6.827713920812025,5.8665081715971805,4.41,44521.06540780664,"03878 Diaz Bridge Suite 043
East Michael, MI 95321-5026"
224,58260.78674331324,7.6752150228007485,7.73860841951176,6.41,32295.822251017315,"11487 Tamara Mountain Suite 000
Rogersfurt, ME 83230-6957"
225,79452.82305817708,6.149033107470287,6.90729663198371,4.49,44852.092495039375,"548 Lawrence Wells Apt. 239
West Emma, AK 13256"
226,78693.8408020391,5.791574194839933,6.453815822544828,3.15,44210.155242654335,"0608 Pamela Mews Apt. 981
Camposfort, NH 70888"
227,78747.69557300223,6.4885033888636565,7.616966840088608,5.28,48614.33245208084,"9451 Jason Turnpike
Mooreside, TN 93663-1423"
228,63508.19429942997,5.947165139552473,7.187773835329727,5.12,35719.653052030866,"Unit 7424 Box 2786
DPO AE 71255"
229,56241.226773131755,5.623087015761985,6.818670753532728,2.18,32745.368120153835,"3062 Donald Inlet Suite 642
West Matthew, GU 49340"
230,78845.76217925332,6.200075738675403,5.645543716152713,2.3,54845.494407850136,"92450 Aguilar Knolls Apt. 965
Austinburgh, OH 57848-9395"
231,62347.25084925438,4.459532432228151,7.408145957267081,5.42,37499.005495723104,"953 Owens Brook
West Jonathan, AZ 20829"
232,73421.02195637609,6.631533818202045,7.771788543657802,5.11,35630.891291724845,"1608 Sullivan Manors Apt. 635
Marshallport, NE 55068"
233,83921.90733158407,5.525295191524273,6.821687363305294,4.06,39569.8300633432,"805 Brown Land Suite 726
Jenniferhaven, GA 61596-1119"
234,68419.33249880339,5.869562737545521,7.550873192161815,6.08,30464.257218143634,"030 Curtis Summit
North Rebecca, MP 93095-5357"
235,62087.47464302029,6.18250700276184,8.13509842119802,6.13,43013.79648275829,"82610 Harper Oval
Johnsonburgh, CT 33262"
236,79072.54069974822,5.460826102675087,6.367672416275577,4.44,34897.865156431784,"9808 Nicholas Turnpike
Port Meagan, IA 40443"
237,57979.00052959393,7.39601592829061,6.5633023384234574,4.02,35553.51869634586,"2276 Williams Fords
Jordanstad, MI 77586"
238,60685.92639601325,6.240501135357749,7.151434764306243,6.12,27530.565993694687,"955 Yates Spurs
Wandaborough, MS 55302"
239,66148.03831581178,6.326840293385028,6.8425338379630745,4.14,31574.41047414688,"77597 Connie Harbors
Robertville, DC 21128-0453"
240,57782.41707710912,5.15930097752672,6.332626733044224,2.46,33426.84937548807,"Unit 2107 Box 1980
DPO AA 76733"
241,82732.49038755559,5.764884005650079,8.32175303069538,6.04,30486.02173721125,"88439 Ryan Bridge Suite 855
Thompsonchester, FL 58924"
242,75927.35904705006,5.8531498976806136,6.0828413103880905,4.19,22993.635442671588,"885 Russell Cove
Dudleyfort, PW 36140"
243,64494.638908297355,6.062808647757397,6.2217372378657405,4.49,17476.831955602524,"9623 Cobb Parkway
South Carolineton, WY 40652-4128"
244,70885.42081853643,6.358747139489213,7.250240550065746,5.42,38627.30147315608,"340 David Forges
West Sandrabury, DE 15884-2997"
245,62043.17584706179,5.824410874205736,7.043611453029056,6.44,23249.82460967532,"1293 Jones Lane Apt. 214
Nelsonville, RI 33413-0734"
246,60390.502855386214,5.195406378175373,8.368912846262964,6.27,37921.72058611446,"3761 Wu Center Suite 724
West Sarah, HI 42537-7513"
247,75099.24722299138,5.990447952098853,6.8772302186035885,3.45,14744.051443275945,"19819 Kevin Station Apt. 378
Ericton, VA 06252"
248,60741.569728409275,6.252128677556176,6.7157337784467765,4.38,24534.371052158254,"5432 Walker Island
North Richardchester, AS 42587"
249,73260.62822004143,6.2646893775679775,8.070274675827964,6.44,25942.65578622622,"68561 Guzman Pike
East Sophiamouth, SD 27058"
250,73508.35912114003,6.271704719589737,6.772989766683903,3.49,34894.576334253186,"8580 Caleb Rapid Suite 109
Karenchester, AL 04190-4237"
251,79361.02650715588,4.5722410772307605,6.8665649180832125,3.23,53875.289012480775,"9881 Olson Drive
Alexanderbury, PA 91436-2120"
252,58229.76852938537,4.685216834496557,7.854513277603633,5.03,44972.03135872077,"19565 Figueroa Fords Suite 876
North Chasetown, GU 62357"
253,72655.35365221425,5.9239082938549545,7.378111938165013,3.02,38039.25298988652,"7824 Alexander Wells
South Michael, RI 90908"
254,85468.5309611512,4.739572775810295,7.022862754648264,5.43,46505.78830301235,"30334 Maria Port Apt. 948
Averyshire, MS 98224"
255,66668.09352103536,6.184965338620103,7.863127436732537,3.35,47075.21223266851,"Unit 3857 Box 9497
DPO AE 92239"
256,65984.2969071486,5.56092910093242,5.7728513403736965,2.18,40976.78682819642,"99244 Murphy Trace
Jonesfort, MH 08157-7083"
257,68738.36521464473,4.186458038028757,5.987896443725842,3.44,47445.35916724482,"71654 Brown Summit Suite 194
Bonillaberg, VT 79693-8592"
258,65212.36639860801,5.7873065915517765,7.636500321015474,5.05,29582.72277593312,"2067 Aaron Fall
Alexanderside, MI 06586-6037"
259,51359.967587060506,6.374120812087837,5.860630264995978,2.28,40796.67544905161,"1939 Ortiz Springs
Rogersfurt, KY 08574"
260,86557.25246175255,5.016626685924781,8.720522984193943,5.25,42757.444276184935,"5442 Mcdaniel Hill
South Joe, TN 50468-3763"
261,83936.74962925602,6.689880078123692,5.584221041927451,2.15,25569.368313897183,"065 Christine Stream
Lake Sarah, NY 49190"
262,78501.86122850908,6.900765329890814,6.904110044399044,3.18,34685.81562026692,"024 Derrick Row Apt. 085
Christiemouth, NE 35543"
263,53722.00859945353,6.401391354926232,7.78776441960636,3.3,47649.224664566515,"USS Williams
FPO AE 65283"
264,75049.03671608973,4.709069575610396,7.623703473002018,6.45,28061.996492454226,"057 Andrews Vista Suite 568
East Josephmouth, NE 07965-3025"
265,77300.0314436444,5.2609747263944815,6.9365480243203645,4.49,29499.04095251404,"039 Chan Meadows
South Amandahaven, TN 78068"
266,58719.36048816595,6.152436518370258,7.427891612136066,4.35,44957.01792132441,"96658 Virginia Village Apt. 406
Melissaton, VT 79035-8774"
267,65310.431116365115,7.027982522238559,7.864664256827103,4.02,40677.55052823111,"PSC 7003, Box 4278
APO AA 00593"
268,60762.46566267003,4.768988509783321,8.298090336113193,3.05,46303.36459532387,"35040 Mark Via
West Stacey, FL 16909"
269,84439.85574944071,4.313977840851482,7.698764603373151,4.48,19835.247316915174,"125 Jesse Spring
New Benjaminberg, NY 16741"
270,55630.48895714828,6.283122836391756,8.93311998510628,6.0,38943.095990938345,"3407 Preston Pine
East Mark, NY 86626-3319"
271,58557.13128151206,5.302173419655174,7.035171035555559,6.4,54167.341624874,"8947 Allen Stravenue Suite 234
East Alexandraburgh, NM 55053-2423"
272,81024.7820520371,5.796985082795695,6.715110725360336,2.05,25837.864484372996,"02827 Alexis Landing
Rossside, GU 67047"
273,89338.4533739702,3.983346134481612,6.611314225797697,3.22,41264.90671543541,"15919 Anthony Center Suite 276
Cunninghamville, IA 87691-3881"
274,69900.13395920537,6.327089455579013,8.366505983691246,6.34,32679.187663398912,"00985 Michael Fields Suite 034
Wandahaven, CO 62328"
275,68720.92171232718,5.404097947141632,6.699021846652392,2.05,45887.34561966917,"3605 Kathleen Crescent
South Gary, AL 74671-9718"
276,61437.77627078918,6.812229726022236,6.564612633828085,2.15,24682.287039614497,"2387 Jones Street
Snowfort, AS 40184"
277,69361.55772196433,5.1121689133698105,5.762404547964313,3.37,30184.88000740648,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790"
278,58895.330953598605,6.5942655422478325,6.007374114743245,4.14,41856.36586415962,"2393 Lee Viaduct Suite 890
New Matthew, HI 75319-0401"
279,83373.0120187316,6.604278391025372,7.419498794669844,5.36,25663.22937294812,"622 Justin Valley
Duncanside, MI 86995-3102"
280,68636.51425950657,5.419280897668876,7.649390258695782,6.41,43708.88775914649,"0350 Hall Court
Tracyshire, IL 05679"
281,66878.86080331268,6.017936041046914,9.095206581331226,5.42,42624.94179314877,"010 Horn Crescent
South Lisa, WA 83794-7574"
282,59832.39493955738,3.927293256254616,7.1878551727887015,3.03,36930.84404658979,"321 Loretta Springs
Thomasside, DC 48676"
283,57521.685503278226,5.318380629874745,7.6417619151096465,4.38,29113.408728860693,"19677 Harris Port
Duarteberg, ME 21314"
284,66131.00222863031,6.4204314893394825,6.64961024254292,2.48,40979.5303858896,"2919 Cohen Locks Apt. 284
West Jeremystad, MP 90078"
285,75155.18265313075,5.825465355916794,6.139857974366763,4.46,51562.594932075,"1157 Jasmine Grove Apt. 934
East Craigside, AZ 99194-1973"
286,45978.39091655212,5.215220594985809,8.425840674979714,3.02,36062.78846498253,"497 Olson Rue
Port Scottbury, MD 24573"
287,78646.88234652388,4.599014307568771,6.404430464829573,3.25,41268.25953076425,"91985 Michael Parkway
North Eric, WI 92077-4532"
288,66835.22011827826,6.525598482211456,5.2284394477919856,3.16,23523.601978179115,"738 David Courts Suite 621
Brittanymouth, ND 83070-7865"
289,88190.46896212266,5.149776773315948,6.7695166856708,2.1,25177.48795389532,"002 Katherine Flat
Hartmanland, AZ 37973-3049"
290,74579.98952724633,4.639654130697788,5.521489298839982,3.07,42806.146643801265,"38449 Shaw Glen
Pattonside, TX 98415"
291,74890.93612236231,6.961354848822657,6.999044967279513,2.3,25333.870846737816,"186 Bradley Locks Suite 428
Mccannview, IL 91770"
292,73145.48575552239,5.699428201192715,5.6362595697631175,2.0,31750.267665911535,"5169 Walker Vista
East Nicolemouth, FL 44286-6762"
293,69342.37656545285,6.069486986920962,8.018121332911239,3.43,21641.97286354591,"814 King Fords
Ortizton, WY 09795"
294,82903.96939007624,6.030294656064103,6.22641197305533,2.36,44146.224809999694,"45150 Wilson Fall
Jeremymouth, AR 62315-4902"
295,58188.18628616545,6.2941608788820576,6.068655888564629,2.34,38104.49400632603,"591 Ryan Garden Suite 038
North William, GA 71549-7538"
296,52157.74004715063,6.257201541734626,6.053602092692602,2.36,44782.56826676076,"PSC 9607, Box 4025
APO AE 44132"
297,56799.0740589045,4.861428750889868,4.4991199743897115,4.23,52875.06496408709,"657 Eric Stravenue Apt. 158
Daniellebury, PA 76199"
298,59982.197225708034,5.040554523106283,7.839387785120487,4.23,26354.109472103148,"USNS Raymond
FPO AE 09386"
299,64861.913380367274,6.402507331241676,8.079372682725214,5.31,25032.13651775301,"950 Ellison Haven Suite 426
Port Annaburgh, ID 16828-6481"
300,49268.37307143731,6.2691663009074725,8.091053212104587,6.44,41349.040412639464,"USNV Hall
FPO AP 47103-2429"
301,77223.30759201755,6.239196856965617,7.390581980923566,3.49,36454.298656933446,"9753 Benjamin Extensions
Edwinberg, DC 77337"
302,55340.608735324255,5.231696666386671,5.614293707083566,4.3,34112.97062220211,"489 John Locks
West Kylestad, IL 55787-7291"
303,64907.98025487336,6.766015619020755,7.806463219844811,5.4,46677.274403190466,"4037 Wolfe Mount
Alexanderburgh, TN 66040-2962"
304,61056.14542685617,4.144291525467203,8.460093805271946,5.03,18606.659042196487,"47560 Nichols Corners
Onealmouth, DC 36119"
305,69017.58124576934,5.593646347753979,6.504090907327948,4.37,27751.985131806523,"9566 Gail Lodge
Loriview, HI 24128"
306,51178.148024917646,6.591952428008975,6.988851756849438,3.1,31822.066038730733,"74931 Rogers Wall
Julianfurt, IN 78140"
307,75024.02331950096,5.91249007848092,6.084322474716858,3.5,35673.18145806422,"638 Michael Field
Port Christineberg, ND 80365-5765"
308,72991.48164906315,3.41286592561974,6.494080939508175,2.48,50626.49542613763,"0618 Richardson Mountain Apt. 253
Jasmineport, DC 78574"
309,92774.6756877768,5.990648916183043,7.163240960875441,5.38,35016.45521765327,"97943 Robbins Lodge
North Jessicaborough, FM 21168-1978"
310,77922.98616468531,5.931749143361302,5.629372721000813,4.4,36561.833421227886,"9889 John Extensions Apt. 232
West Jasonberg, PA 30956"
311,52941.73085156483,6.06437425752149,6.7187193079202885,4.02,54294.76621180726,"1231 Jane Avenue Apt. 902
South Anne, NH 48392-1831"
312,56423.03427727134,4.670846603041637,8.109865287237911,3.03,40155.74284930333,"460 Morales Islands Apt. 118
West Jeffrey, NE 35494"
313,60272.76755738291,5.11799319985953,6.905514142945975,4.5,35890.396045365684,"8775 Angela Flats
West Jasonchester, CT 06251-9759"
314,64168.85883611787,6.360502188105771,7.536445203735926,3.46,20038.17183045708,"847 Yolanda Ways
West Alanside, MI 87383-7074"
315,57191.895611026506,6.10770305023875,6.077955688117617,2.07,21518.52516534988,"0551 Harris Mews Apt. 676
South Colleenstad, OK 76109"
316,75691.90024215411,4.6396583290286175,6.469125114564612,2.48,24436.95310866658,"464 Allen Locks Suite 511
Jamesborough, MT 58821-7233"
317,70301.23793541756,5.807494543211638,5.838844174221832,3.25,49076.65437948032,"390 Michael Port Suite 979
West Donna, MD 10261-3561"
318,55766.099600186826,6.012357693080048,6.765692399473527,3.21,45764.0049850959,"313 Dana Overpass Apt. 097
Timothymouth, MP 13640"
319,80949.35557669471,5.512044490274488,7.155368339744814,4.21,40034.4195487039,"96687 Hudson Passage Suite 901
South Michael, IN 55891-6630"
320,71833.87357938287,5.876269761848423,4.6302303284096045,3.04,31326.338639647827,"82010 Michael Manor
Hunterborough, OK 66490"
321,74030.61555328287,4.723381297249287,5.5730915971537565,2.4,46784.72521465353,"445 Johnson Rue
North Andrew, RI 94297"
322,66392.5709860294,5.380618602650279,8.023288281718116,5.13,26623.184160547946,"614 Leah Row Suite 729
Marissastad, NM 00794"
323,63317.04758881903,7.077045819714266,6.828565661401715,3.02,43523.95175235426,"7715 Cathy Plain Suite 160
New Angelica, TX 28872-3619"
324,72942.70505913401,4.786222295086708,7.319885530125552,6.41,24377.909049316557,"86908 Marshall Port Suite 252
Scotttown, NM 69143"
325,63555.72231627588,7.0274698956938115,5.831951102499162,4.45,25154.955187668507,"137 Maldonado Parkway Suite 519
West Adrianamouth, MO 74401"
326,64661.930275849336,4.656695745072478,5.660253117440304,2.44,49457.179372768915,"3737 Hartman Rue
Reneestad, ID 69250-7718"
327,74101.49304048994,6.284749965840177,6.874009026033251,3.46,34628.53932027815,"0896 James Rest Apt. 398
Olsonfort, PR 42737-3822"
328,81376.09706677162,7.406003649466362,6.003180901539638,3.03,40151.93261671437,"52901 Griffin Spurs Apt. 216
Port Williamchester, AS 85834-9649"
329,71769.85887506048,6.067195467437115,6.849294596421228,4.18,28173.39447065815,"96301 Allison Falls Suite 515
New Courtney, GU 66573-9604"
330,73491.26581392367,7.510400040281897,6.798878568014176,2.0,55169.37910598962,"1425 Jeffery Corners
Lindseybury, CO 52909"
331,72750.56472715386,5.904146626550643,7.308664006081315,3.3,45134.65342367848,"93684 Christensen Street
Boyleburgh, PR 71060-9687"
332,85707.07875270022,4.374148490821319,6.350156835634861,4.47,10424.41624545052,"052 Robin Ridges Apt. 575
West Shelbyshire, MN 47834"
333,81858.57318450278,7.358643506547844,6.219018193643549,4.03,32549.992225660902,"0759 Thomas Cove
Thomasport, GU 74595-3903"
334,75376.95160300791,4.227764831946857,8.182415081999023,3.26,25548.51424478187,"8809 Michelle Groves Suite 767
North Kathleenchester, VI 79958-5109"
335,71434.93306252258,5.87264791465479,8.128030946351828,4.38,27324.498151764124,"110 Stephanie Skyway Apt. 441
North Marthaberg, CO 89121"
336,68400.24174804793,5.658585902710287,6.7217139141379105,3.2,51988.70352997082,"5116 Diamond Port Apt. 805
Petersonview, MT 95861"
337,72660.15763628151,5.447651332709823,6.130976570560138,4.39,48711.554695594365,"98734 Sharp Shoals Apt. 825
North Sharon, CA 40445-0695"
338,62785.91164492576,6.759943983584753,5.736983352194223,3.29,59003.96362111827,"USNV Smith
FPO AP 44055-1501"
339,59303.82319209003,6.930752508374809,9.098979834568103,3.44,43609.462433786786,"90568 Garcia Vista
North Marioville, GU 75958-1328"
340,50857.0965319208,5.51250541779659,8.530697128906949,3.26,40790.18479382438,"USS Brown
FPO AA 43649-1893"
341,86343.43786545955,5.513337857686358,7.246699864127391,3.26,35780.3549933541,"6881 Michael Knolls
North Deborah, PA 22711-5716"
342,71152.7561716621,3.055370327387371,7.487300003447563,3.3,40951.2392998084,"31678 Kevin Garden
Jamesside, LA 56516-6482"
343,61536.557216479465,6.670542906918214,6.99401590424023,2.15,29346.720904617247,"74054 Young Forge Apt. 988
East Heather, AK 49274-2640"
344,50926.776633862784,4.5079534236490115,6.154788047780713,4.01,33663.6692440211,"707 Richard Unions
Larsonstad, OR 98013-1254"
