,datetime
2499,6050
2500,6054
2501,6058
2502,6062
2503,6066
2504,6070
2505,6074
2506,6078
2507,6082
2508,6086
2509,6090
2510,6094
2511,6098
2512,6102
2513,6106
2514,6110
2515,6114
2516,6118
2517,6122
2518,6126
2519,6130
2520,6039
2521,6043
2522,6047
2523,6051
2524,6055
2525,6059
2526,6063
2527,6067
2528,6071
2529,6075
2530,6079
2531,6083
2532,6087
2533,6091
2534,6095
2535,6099
2536,6103
2537,6107
2538,6111
2539,6115
2540,6119
2541,6123
2542,6127
2543,6131
2544,6040
2545,6044
2546,6048
2547,6052
2548,6056
2549,6060
2550,6064
2551,6068
2552,6072
2553,6076
2554,6080
2555,6084
2556,6088
2557,6092
2558,6096
2559,6100
2560,6104
2561,6108
2562,6112
2563,6116
2564,6120
2565,6124
2566,6128
2567,6132
2568,6041
2569,6045
2570,6049
2571,6053
2572,6057
2573,6061
2574,6065
2575,6069
2576,6073
2577,6077
2578,6081
2579,6085
2580,6089
2581,6093
2582,6097
2583,6101
2584,6105
2585,6109
2586,6113
2587,6117
2588,6121
2589,6125
2590,6129
2591,6133
2592,6042
2593,6046
2594,6050
2595,6054
2596,6058
2597,6062
2598,6066
2599,6070
2600,6074
2601,6078
2602,6082
2603,6086
2604,6090
2605,6094
2606,6098
2607,6102
2608,6106
2609,6110
2610,6114
2611,6118
2612,6122
2613,6126
2614,6130
2615,6134
2616,6043
2617,6047
2618,6051
2619,6055
2620,6059
2621,6063
2622,6067
2623,6071
2624,6075
2625,6079
2626,6083
2627,6087
2628,6091
2629,6095
2630,6099
2631,6103
2632,6107
2633,6111
2634,6115
2635,6119
2636,6123
2637,6127
2638,6131
2639,6135
2640,6044
2641,6048
2642,6052
2643,6056
2644,6060
2645,6064
2646,6068
2647,6072
2648,6076
2649,6080
2650,6084
2651,6088
2652,6092
2653,6096
2654,6100
2655,6104
2656,6108
2657,6112
2658,6116
2659,6120
2660,6124
2661,6128
2662,6132
2663,6136
2664,6045
2665,6049
2666,6053
2667,6057
2668,6061
2669,6065
2670,6069
2671,6073
2672,6077
2673,6081
2674,6085
2675,6089
2676,6093
2677,6097
2678,6101
2679,6105
2680,6109
2681,6113
2682,6117
2683,6121
2684,6125
2685,6129
2686,6133
2687,6137
2688,6046
2689,6050
2690,6054
2691,6058
2692,6062
2693,6066
2694,6070
2695,6074
2696,6078
2697,6082
2698,6086
2699,6090
2700,6094
2701,6098
2702,6102
2703,6106
2704,6110
2705,6114
2706,6118
2707,6122
2708,6126
2709,6130
2710,6134
2711,6138
2712,6047
2713,6051
2714,6055
2715,6059
2716,6063
2717,6067
2718,6071
2719,6075
2720,6079
2721,6083
2722,6087
2723,6091
2724,6095
2725,6099
2726,6103
2727,6107
2728,6111
2729,6115
2730,6119
2731,6123
2732,6127
2733,6131
2734,6135
2735,6139
2736,6048
2737,6052
2738,6056
2739,6060
2740,6064
2741,6068
2742,6072
2743,6076
2744,6080
2745,6084
2746,6088
2747,6092
2748,6096
2749,6100
2750,6104
2751,6108
2752,6112
2753,6116
2754,6120
2755,6124
2756,6128
2757,6132
2758,6136
2759,6140
2760,6049
2761,6053
2762,6057
2763,6061
2764,6065
2765,6069
2766,6073
2767,6077
2768,6081
2769,6085
2770,6089
2771,6093
2772,6097
2773,6101
2774,6105
2775,6109
2776,6113
2777,6117
2778,6121
2779,6125
2780,6129
2781,6133
2782,6137
2783,6141
2784,6050
2785,6054
2786,6058
2787,6062
2788,6066
2789,6070
2790,6074
2791,6078
2792,6082
2793,6086
2794,6090
2795,6094
2796,6098
2797,6102
2798,6106
2799,6110
2800,6114
2801,6118
2802,6122
2803,6126
2804,6130
2805,6134
2806,6138
2807,6142
2808,6051
2809,6055
2810,6059
2811,6063
2812,6067
2813,6071
2814,6075
2815,6079
2816,6083
2817,6087
2818,6091
2819,6095
2820,6099
2821,6103
2822,6107
2823,6111
2824,6115
2825,6119
2826,6123
2827,6127
2828,6131
2829,6135
2830,6139
2831,6143
2832,6052
2833,6056
2834,6060
2835,6064
2836,6068
2837,6072
2838,6076
2839,6080
2840,6084
2841,6088
2842,6092
2843,6096
2844,6100
2845,6104
2846,6108
2847,6112
2848,6116
2849,6120
2850,6124
2851,6128
2852,6132
2853,6136
2854,6140
2855,6144
2856,6053
2857,6057
2858,6061
2859,6065
2860,6069
2861,6073
2862,6077
2863,6081
2864,6085
2865,6089
2866,6093
2867,6097
2868,6101
2869,6105
2870,6109
2871,6113
2872,6117
2873,6121
2874,6125
2875,6129
2876,6133
2877,6137
2878,6141
2879,6145
2880,6026
2881,6030
2882,6034
2883,6038
2884,6042
2885,6046
2886,6050
2887,6054
2888,6058
2889,6062
2890,6066
2891,6070
2892,6074
2893,6078
2894,6082
2895,6086
2896,6090
2897,6094
2898,6098
2899,6102
2900,6106
2901,6110
2902,6114
2903,6118
2904,6027
2905,6031
2906,6035
2907,6039
2908,6043
2909,6047
2910,6051
2911,6055
2912,6059
2913,6063
2914,6067
2915,6071
2916,6075
2917,6079
2918,6083
2919,6087
2920,6091
2921,6095
2922,6099
2923,6103
2924,6107
2925,6111
2926,6115
2927,6119
2928,6028
2929,6032
2930,6036
2931,6040
2932,6044
2933,6048
2934,6052
2935,6056
2936,6060
2937,6064
2938,6068
2939,6072
2940,6076
2941,6080
2942,6084
2943,6088
2944,6092
2945,6096
2946,6100
2947,6104
2948,6108
2949,6112
2950,6116
2951,6120
2952,6029
2953,6033
2954,6037
2955,6041
2956,6045
2957,6049
2958,6053
2959,6057
2960,6061
2961,6065
2962,6069
2963,6073
2964,6077
2965,6081
2966,6085
2967,6089
2968,6093
2969,6097
2970,6101
2971,6105
2972,6109
2973,6113
2974,6117
2975,6121
2976,6030
2977,6034
2978,6038
2979,6042
2980,6046
2981,6050
2982,6054
2983,6058
2984,6062
2985,6066
2986,6070
2987,6074
2988,6078
2989,6082
2990,6086
2991,6090
2992,6094
2993,6098
2994,6102
2995,6106
2996,6110
2997,6114
2998,6118
2999,6122
3000,6031
3001,6035
3002,6039
3003,6043
3004,6047
3005,6051
3006,6055
3007,6059
3008,6063
3009,6067
3010,6071
3011,6075
3012,6079
3013,6083
3014,6087
3015,6091
3016,6095
3017,6099
3018,6103
3019,6107
3020,6111
3021,6115
3022,6119
3023,6123
3024,6032
3025,6036
3026,6040
3027,6044
3028,6048
3029,6052
3030,6056
3031,6060
3032,6064
3033,6068
3034,6072
3035,6076
3036,6080
3037,6084
3038,6088
3039,6092
3040,6096
3041,6100
3042,6104
3043,6108
3044,6112
3045,6116
3046,6120
3047,6124
3048,6033
3049,6037
3050,6041
3051,6045
3052,6049
3053,6053
3054,6057
3055,6061
3056,6065
3057,6069
3058,6073
3059,6077
3060,6081
3061,6085
3062,6089
3063,6093
3064,6097
3065,6101
3066,6105
3067,6109
3068,6113
3069,6117
3070,6121
3071,6125
3072,6034
3073,6038
3074,6042
3075,6046
3076,6050
3077,6054
3078,6058
3079,6062
3080,6066
3081,6070
3082,6074
3083,6078
3084,6082
3085,6086
3086,6090
3087,6094
3088,6098
3089,6102
3090,6106
3091,6110
3092,6114
3093,6118
3094,6122
3095,6126
3096,6035
3097,6039
3098,6043
3099,6047
3100,6051
3101,6055
3102,6059
3103,6063
3104,6067
3105,6071
3106,6075
3107,6079
3108,6083
3109,6087
3110,6091
3111,6095
3112,6099
3113,6103
3114,6107
3115,6111
3116,6115
3117,6119
3118,6123
3119,6127
3120,6036
3121,6040
3122,6044
3123,6048
3124,6052
3125,6056
3126,6060
3127,6064
3128,6068
3129,6072
3130,6076
3131,6080
3132,6084
3133,6088
3134,6092
3135,6096
3136,6100
3137,6104
3138,6108
3139,6112
3140,6116
3141,6120
3142,6124
3143,6128
3144,6037
3145,6041
3146,6045
3147,6049
3148,6053
3149,6057
3150,6061
3151,6065
3152,6069
3153,6073
3154,6077
3155,6081
3156,6085
3157,6089
3158,6093
3159,6097
3160,6101
3161,6105
3162,6109
3163,6113
3164,6117
3165,6121
3166,6125
3167,6129
3168,6038
3169,6042
3170,6046
3171,6050
3172,6054
3173,6058
3174,6062
3175,6066
3176,6070
3177,6074
3178,6078
3179,6082
3180,6086
3181,6090
3182,6094
3183,6098
3184,6102
3185,6106
3186,6110
3187,6114
3188,6118
3189,6122
3190,6126
3191,6130
3192,6039
3193,6043
3194,6047
3195,6051
3196,6055
3197,6059
3198,6063
3199,6067
3200,6071
3201,6075
3202,6079
3203,6083
3204,6087
3205,6091
3206,6095
3207,6099
3208,6103
3209,6107
3210,6111
3211,6115
3212,6119
3213,6123
3214,6127
3215,6131
3216,6040
3217,6044
3218,6048
3219,6052
3220,6056
3221,6060
3222,6064
3223,6068
3224,6072
3225,6076
3226,6080
3227,6084
3228,6088
3229,6092
3230,6096
3231,6100
3232,6104
3233,6108
3234,6112
3235,6116
3236,6120
3237,6124
3238,6128
3239,6132
3240,6041
3241,6045
3242,6049
3243,6053
3244,6057
3245,6061
3246,6065
3247,6069
3248,6073
3249,6077
3250,6081
3251,6085
3252,6089
3253,6093
3254,6097
3255,6101
3256,6105
3257,6109
3258,6113
3259,6117
3260,6121
3261,6125
3262,6129
3263,6133
3264,6042
3265,6046
3266,6050
3267,6054
3268,6058
3269,6062
3270,6066
3271,6070
3272,6074
3273,6078
3274,6082
3275,6086
3276,6090
3277,6094
3278,6098
3279,6102
3280,6106
3281,6110
3282,6114
3283,6118
3284,6122
3285,6126
3286,6130
3287,6134
3288,6043
3289,6047
3290,6051
3291,6055
3292,6059
3293,6063
3294,6067
3295,6071
3296,6075
3297,6079
3298,6083
3299,6087
3300,6091
3301,6095
3302,6099
3303,6103
3304,6107
3305,6111
3306,6115
3307,6119
3308,6123
3309,6127
3310,6131
3311,6135
3312,6044
3313,6048
3314,6052
3315,6056
3316,6060
3317,6064
3318,6068
3319,6072
3320,6076
3321,6080
3322,6084
3323,6088
3324,6092
3325,6096
3326,6100
3327,6104
3328,6108
3329,6112
3330,6116
3331,6120
3332,6124
3333,6128
3334,6132
3335,6136
3336,6045
3337,6049
3338,6053
3339,6057
3340,6061
3341,6065
3342,6069
3343,6073
3344,6077
3345,6081
3346,6085
3347,6089
3348,6093
3349,6097
3350,6101
3351,6105
3352,6109
3353,6113
3354,6117
3355,6121
3356,6125
3357,6129
3358,6133
3359,6137
3360,6046
3361,6050
3362,6054
3363,6058
3364,6062
3365,6066
3366,6070
3367,6074
3368,6078
3369,6082
3370,6086
3371,6090
3372,6094
3373,6098
3374,6102
3375,6106
3376,6110
3377,6114
3378,6118
3379,6122
3380,6126
3381,6130
3382,6134
3383,6138
3384,6047
3385,6051
3386,6055
3387,6059
3388,6063
3389,6067
3390,6071
3391,6075
3392,6079
3393,6083
3394,6087
3395,6091
3396,6095
3397,6099
3398,6103
3399,6107
3400,6111
3401,6115
3402,6119
3403,6123
3404,6127
3405,6131
3406,6135
3407,6139
3408,6048
3409,6052
3410,6056
3411,6060
3412,6064
3413,6068
3414,6072
3415,6076
3416,6080
3417,6084
3418,6088
3419,6092
3420,6096
3421,6100
3422,6104
3423,6108
3424,6112
3425,6116
3426,6120
3427,6124
3428,6128
3429,6132
3430,6136
3431,6140
3432,6049
3433,6053
3434,6057
3435,6061
3436,6065
3437,6069
3438,6073
3439,6077
3440,6081
3441,6085
3442,6089
3443,6093
3444,6097
3445,6101
3446,6105
3447,6109
3448,6113
3449,6117
3450,6121
3451,6125
3452,6129
3453,6133
3454,6137
3455,6141
3456,6050
3457,6054
3458,6058
3459,6062
3460,6066
3461,6070
3462,6074
3463,6078
3464,6082
3465,6086
3466,6090
3467,6094
3468,6098
3469,6102
3470,6106
3471,6110
3472,6114
3473,6118
3474,6122
3475,6126
3476,6130
3477,6134
3478,6138
3479,6142
3480,6051
3481,6055
3482,6059
3483,6063
3484,6067
3485,6071
3486,6075
3487,6079
3488,6083
3489,6087
3490,6091
3491,6095
3492,6099
3493,6103
3494,6107
3495,6111
3496,6115
3497,6119
3498,6123
3499,6127
3500,6131
3501,6135
3502,6139
3503,6143
3504,6052
3505,6056
3506,6060
3507,6064
3508,6068
3509,6072
3510,6076
3511,6080
3512,6084
3513,6088
3514,6092
3515,6096
3516,6100
3517,6104
3518,6108
3519,6112
3520,6116
3521,6120
3522,6124
3523,6128
3524,6132
3525,6136
3526,6140
3527,6144
3528,6053
3529,6057
3530,6061
3531,6065
3532,6069
3533,6073
3534,6077
3535,6081
3536,6085
3537,6089
3538,6093
3539,6097
3540,6101
3541,6105
3542,6109
3543,6113
3544,6117
3545,6121
3546,6125
3547,6129
3548,6133
3549,6137
3550,6141
3551,6145
3552,6054
3553,6058
3554,6062
3555,6066
3556,6070
3557,6074
3558,6078
3559,6082
3560,6086
3561,6090
3562,6094
3563,6098
3564,6102
3565,6106
3566,6110
3567,6114
3568,6118
3569,6122
3570,6126
3571,6130
3572,6134
3573,6138
3574,6142
3575,6146
3576,6055
3577,6059
3578,6063
3579,6067
3580,6071
3581,6075
3582,6079
3583,6083
3584,6087
3585,6091
3586,6095
3587,6099
3588,6103
3589,6107
3590,6111
3591,6115
3592,6119
3593,6123
3594,6127
3595,6131
3596,6135
3597,6139
3598,6143
3599,6147
3600,6056
3601,6060
3602,6064
3603,6068
3604,6072
3605,6076
3606,6080
3607,6084
3608,6088
3609,6092
3610,6096
3611,6100
3612,6104
3613,6108
3614,6112
3615,6116
3616,6120
3617,6124
3618,6128
3619,6132
3620,6136
3621,6140
3622,6144
3623,6148
3624,6028
3625,6032
3626,6036
3627,6040
3628,6044
3629,6048
3630,6052
3631,6056
3632,6060
3633,6064
3634,6068
3635,6072
3636,6076
3637,6080
3638,6084
3639,6088
3640,6092
3641,6096
3642,6100
3643,6104
3644,6108
3645,6112
3646,6116
3647,6120
3648,6029
3649,6033
3650,6037
3651,6041
3652,6045
3653,6049
3654,6053
3655,6057
3656,6061
3657,6065
3658,6069
3659,6073
3660,6077
3661,6081
3662,6085
3663,6089
3664,6093
3665,6097
3666,6101
3667,6105
3668,6109
3669,6113
3670,6117
3671,6121
3672,6030
3673,6034
3674,6038
3675,6042
3676,6046
3677,6050
3678,6054
3679,6058
3680,6062
3681,6066
3682,6070
3683,6074
3684,6078
3685,6082
3686,6086
3687,6090
3688,6094
3689,6098
3690,6102
3691,6106
3692,6110
3693,6114
3694,6118
3695,6122
3696,6031
3697,6035
3698,6039
3699,6043
3700,6047
3701,6051
3702,6055
3703,6059
3704,6063
3705,6067
3706,6071
3707,6075
3708,6079
3709,6083
3710,6087
3711,6091
3712,6095
3713,6099
3714,6103
3715,6107
3716,6111
3717,6115
3718,6119
3719,6123
3720,6032
3721,6036
3722,6040
3723,6044
3724,6048
3725,6052
3726,6056
3727,6060
3728,6064
3729,6068
3730,6072
3731,6076
3732,6080
3733,6084
3734,6088
3735,6092
3736,6096
3737,6100
3738,6104
3739,6108
3740,6112
3741,6116
3742,6120
3743,6124
3744,6033
3745,6037
3746,6041
3747,6045
3748,6049
3749,6053
3750,6057
3751,6061
3752,6065
3753,6069
3754,6073
3755,6077
3756,6081
3757,6085
3758,6089
3759,6093
3760,6097
3761,6101
3762,6105
3763,6109
3764,6113
3765,6117
3766,6121
3767,6125
3768,6034
3769,6038
3770,6042
3771,6046
3772,6050
3773,6054
3774,6058
3775,6062
3776,6066
3777,6070
3778,6074
3779,6078
3780,6082
3781,6086
3782,6090
3783,6094
3784,6098
3785,6102
3786,6106
3787,6110
3788,6114
3789,6118
3790,6122
3791,6126
3792,6035
3793,6039
3794,6043
3795,6047
3796,6051
3797,6055
3798,6059
3799,6063
3800,6067
3801,6071
3802,6075
3803,6079
3804,6083
3805,6087
3806,6091
3807,6095
3808,6099
3809,6103
3810,6107
3811,6111
3812,6115
3813,6119
3814,6123
3815,6127
3816,6036
3817,6040
3818,6044
3819,6048
3820,6052
3821,6056
3822,6060
3823,6064
3824,6068
3825,6072
3826,6076
3827,6080
3828,6084
3829,6088
3830,6092
3831,6096
3832,6100
3833,6104
3834,6108
3835,6112
3836,6116
3837,6120
3838,6124
3839,6128
3840,6037
3841,6041
3842,6045
3843,6049
3844,6053
3845,6057
3846,6061
3847,6065
3848,6069
3849,6073
3850,6077
3851,6081
3852,6085
3853,6089
3854,6093
3855,6097
3856,6101
3857,6105
3858,6109
3859,6113
3860,6117
3861,6121
3862,6125
3863,6129
3864,6038
3865,6042
3866,6046
3867,6050
3868,6054
3869,6058
3870,6062
3871,6066
3872,6070
3873,6074
3874,6078
3875,6082
3876,6086
3877,6090
3878,6094
3879,6098
3880,6102
3881,6106
3882,6110
3883,6114
3884,6118
3885,6122
3886,6126
3887,6130
3888,6039
3889,6043
3890,6047
3891,6051
3892,6055
3893,6059
3894,6063
3895,6067
3896,6071
3897,6075
3898,6079
3899,6083
3900,6087
3901,6091
3902,6095
3903,6099
3904,6103
3905,6107
3906,6111
3907,6115
3908,6119
3909,6123
3910,6127
3911,6131
3912,6040
3913,6044
3914,6048
3915,6052
3916,6056
3917,6060
3918,6064
3919,6068
3920,6072
3921,6076
3922,6080
3923,6084
3924,6088
3925,6092
3926,6096
3927,6100
3928,6104
3929,6108
3930,6112
3931,6116
3932,6120
3933,6124
3934,6128
3935,6132
3937,6045
3938,6049
3939,6053
3940,6057
3941,6061
3942,6065
3943,6069
3945,6077
3946,6081
3947,6085
3948,6089
3949,6093
3950,6097
3951,6101
3952,6105
3953,6109
3954,6113
3955,6117
3956,6121
3957,6125
3958,6129
3959,6133
3960,6042
3961,6046
3962,6050
3963,6054
3964,6058
3965,6062
3966,6066
3967,6070
3968,6074
3969,6078
3971,6086
3972,6090
3974,6098
3975,6102
3976,6106
3977,6110
3978,6114
3979,6118
3980,6122
3981,6126
3982,6130
3983,6134
3984,6043
3985,6047
3986,6051
3987,6055
3988,6059
3989,6063
3990,6067
3991,6071
3992,6075
3993,6079
3994,6083
3995,6087
3996,6091
3997,6095
3998,6099
3999,6103
4000,6107
4001,6111
4002,6115
4003,6119
4004,6123
4005,6127
4006,6131
4007,6135
4008,6044
4009,6048
4010,6052
4011,6056
4012,6060
4013,6064
4014,6068
4015,6072
4016,6076
4017,6080
4018,6084
4019,6088
4020,6092
4021,6096
4022,6100
4023,6104
4024,6108
4025,6112
4026,6116
4027,6120
4028,6124
4029,6128
4030,6132
4031,6136
4032,6045
4033,6049
4034,6053
4035,6057
4036,6061
4037,6065
4038,6069
4039,6073
4040,6077
4041,6081
4042,6085
4043,6089
4044,6093
4045,6097
4046,6101
4047,6105
4048,6109
4049,6113
4050,6117
4051,6121
4052,6125
4053,6129
4054,6133
4055,6137
4056,6046
4057,6050
4058,6054
4059,6058
4060,6062
4061,6066
4062,6070
4063,6074
4064,6078
4065,6082
4066,6086
4067,6090
4068,6094
4069,6098
4070,6102
4071,6106
4072,6110
4073,6114
4074,6118
4075,6122
4076,6126
4077,6130
4078,6134
4079,6138
4080,6047
4081,6051
4082,6055
4083,6059
4084,6063
4085,6067
4086,6071
4087,6075
4088,6079
4089,6083
4090,6087
4091,6091
4092,6095
4093,6099
4094,6103
4095,6107
4096,6111
4097,6115
4098,6119
4099,6123
4100,6127
4101,6131
4102,6135
4103,6139
4104,6048
4105,6052
4106,6056
4107,6060
4108,6064
4109,6068
4110,6072
4111,6076
4112,6080
4113,6084
4114,6088
4115,6092
4116,6096
4117,6100
4118,6104
4119,6108
4120,6112
4121,6116
4122,6120
4123,6124
4124,6128
4125,6132
4126,6136
4127,6140
4128,6049
4129,6053
4130,6057
4131,6061
4132,6065
4133,6069
4134,6073
4135,6077
4136,6081
4137,6085
4138,6089
4139,6093
4140,6097
4141,6101
4142,6105
4143,6109
4144,6113
4145,6117
4146,6121
4147,6125
4148,6129
4149,6133
4150,6137
4151,6141
4152,6050
4153,6054
4154,6058
4155,6062
4156,6066
4157,6070
4158,6074
4159,6078
4160,6082
4161,6086
4162,6090
4163,6094
4164,6098
4165,6102
4166,6106
4167,6110
4168,6114
4169,6118
4170,6122
4171,6126
4172,6130
4173,6134
4174,6138
4175,6142
4176,6051
4177,6055
4178,6059
4179,6063
4180,6067
4181,6071
4182,6075
4183,6079
4184,6083
4185,6087
4186,6091
4187,6095
4188,6099
4189,6103
4190,6107
4191,6111
4192,6115
4193,6119
4194,6123
4195,6127
4196,6131
4197,6135
4198,6139
4199,6143
4200,6052
4201,6056
4202,6060
4203,6064
4204,6068
4205,6072
4206,6076
4207,6080
4208,6084
4209,6088
4210,6092
4211,6096
4212,6100
4213,6104
4214,6108
4215,6112
4216,6116
4217,6120
4218,6124
4219,6128
4220,6132
4221,6136
4222,6140
4223,6144
4224,6053
4225,6057
4226,6061
4227,6065
4228,6069
4229,6073
4230,6077
4231,6081
4232,6085
4233,6089
4234,6093
4235,6097
4236,6101
4237,6105
4238,6109
4239,6113
4240,6117
4241,6121
4242,6125
4243,6129
4244,6133
4245,6137
4246,6141
4247,6145
4248,6054
4249,6058
4250,6062
4251,6066
4252,6070
4253,6074
4254,6078
4255,6082
4256,6086
4257,6090
4258,6094
4259,6098
4260,6102
4261,6106
4262,6110
4263,6114
4264,6118
4265,6122
4266,6126
4267,6130
4268,6134
4269,6138
4270,6142
4271,6146
4272,6055
4273,6059
4274,6063
4275,6067
4276,6071
4277,6075
4278,6079
4279,6083
4280,6087
4281,6091
4282,6095
4283,6099
4284,6103
4285,6107
4286,6111
4287,6115
4288,6119
4289,6123
4290,6127
4291,6131
4292,6135
4293,6139
4294,6143
4295,6147
4296,6056
4297,6060
4298,6064
4299,6068
4300,6072
4301,6076
4302,6080
4303,6084
4304,6088
4305,6092
4306,6096
4307,6100
4308,6104
4309,6108
4310,6112
4311,6116
4312,6120
4313,6124
4314,6128
4315,6132
4316,6136
4317,6140
4318,6144
4319,6148
4320,6057
4321,6061
4322,6065
4323,6069
4324,6073
4325,6077
4326,6081
4327,6085
4328,6089
4329,6093
4330,6097
4331,6101
4332,6105
4333,6109
4334,6113
4335,6117
4336,6121
4337,6125
4338,6129
4339,6133
4340,6137
4341,6141
4342,6145
4343,6149
4344,6030
4345,6034
4346,6038
4347,6042
4348,6046
4349,6050
4350,6054
4351,6058
4352,6062
4353,6066
4354,6070
4355,6074
4356,6078
4357,6082
4358,6086
4359,6090
4360,6094
4361,6098
4362,6102
4363,6106
4364,6110
4365,6114
4366,6118
4367,6122
4368,6031
4369,6035
4370,6039
4371,6043
4372,6047
4373,6051
4374,6055
4375,6059
4376,6063
4377,6067
4378,6071
4379,6075
4380,6079
4381,6083
4382,6087
4383,6091
4384,6095
4385,6099
4386,6103
4387,6107
4388,6111
4389,6115
4390,6119
4391,6123
4392,6032
4393,6036
4394,6040
4395,6044
4396,6048
4397,6052
4398,6056
4399,6060
4400,6064
4401,6068
4402,6072
4403,6076
4404,6080
4405,6084
4406,6088
4407,6092
4408,6096
4409,6100
4410,6104
4411,6108
4412,6112
4413,6116
4414,6120
4415,6124
4416,6033
4417,6037
4418,6041
4419,6045
4420,6049
4421,6053
4422,6057
4423,6061
4424,6065
4425,6069
4426,6073
4427,6077
4428,6081
4429,6085
4430,6089
4431,6093
4432,6097
4433,6101
4434,6105
4435,6109
4436,6113
4437,6117
4438,6121
4439,6125
4440,6034
4441,6038
4442,6042
4443,6046
4444,6050
4445,6054
4446,6058
4447,6062
4448,6066
4449,6070
4450,6074
4451,6078
4452,6082
4453,6086
4454,6090
4455,6094
4456,6098
4457,6102
4458,6106
4459,6110
4460,6114
4461,6118
4462,6122
4463,6126
4464,6035
4465,6039
4466,6043
4467,6047
4468,6051
4469,6055
4470,6059
4471,6063
4472,6067
4473,6071
4474,6075
4475,6079
4476,6083
4477,6087
4478,6091
4479,6095
4480,6099
4481,6103
4482,6107
4483,6111
4484,6115
4485,6119
4486,6123
4487,6127
4488,6036
4489,6040
4490,6044
4491,6048
4492,6052
4493,6056
4494,6060
4495,6064
4496,6068
4497,6072
4498,6076
4499,6080
4500,6084
4501,6088
4502,6092
4503,6096
4504,6100
4505,6104
4506,6108
4507,6112
4508,6116
4509,6120
4510,6124
4511,6128
4512,6037
4513,6041
4514,6045
4515,6049
4516,6053
4517,6057
4518,6061
4519,6065
4520,6069
4521,6073
4522,6077
4523,6081
4524,6085
4525,6089
4526,6093
4527,6097
4528,6101
4529,6105
4530,6109
4531,6113
4532,6117
4533,6121
4534,6125
4535,6129
4536,6038
4537,6042
4538,6046
4539,6050
4540,6054
4541,6058
4542,6062
4543,6066
4544,6070
4545,6074
4546,6078
4547,6082
4548,6086
4549,6090
4550,6094
4551,6098
4552,6102
4553,6106
4554,6110
4555,6114
4556,6118
4557,6122
4558,6126
4559,6130
4560,6039
4561,6043
4562,6047
4563,6051
4564,6055
4565,6059
4566,6063
4567,6067
4568,6071
4569,6075
4570,6079
4571,6083
4572,6087
4573,6091
4574,6095
4575,6099
4576,6103
4577,6107
4578,6111
4579,6115
4580,6119
4581,6123
4582,6127
4583,6131
4584,6040
4585,6044
4586,6048
4587,6052
4588,6056
4589,6060
4590,6064
4591,6068
4592,6072
4593,6076
4594,6080
4595,6084
4596,6088
4597,6092
4598,6096
4599,6100
4600,6104
4601,6108
4602,6112
4603,6116
4604,6120
4605,6124
4606,6128
4607,6132
4608,6041
4609,6045
4610,6049
4611,6053
4612,6057
4613,6061
4614,6065
